Type,Commodity,KGs,Value_of_Goods_Exported,Date
Cut-flowers,Asclepias,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Asparagus fern,60.83,24483,11/25/2015 12:00:00 AM
Cut-flowers,Assorted/bouquet,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Asters,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Astrantia,11423.11,11221686,11/25/2015 12:00:00 AM
Cut-flowers,Bougainvillea,1500.39,647219,11/25/2015 12:00:00 AM
Cut-flowers,Bouvadia,7793.96,3055564,11/25/2015 12:00:00 AM
Cut-flowers,Brodiaea,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Bupleurum,2163.47,639377,11/25/2015 12:00:00 AM
Cut-flowers,Callistaphus,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Calla lillies,18501.65,19041343,11/25/2015 12:00:00 AM
Cut-flowers,Campanula,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Carnation / dianthus,239880.11,112579239,11/25/2015 12:00:00 AM
Cut-flowers,Carthamus,0,,11/25/2015 12:00:00 AM
Cut-flowers,Celosia/wool flowers,19.61,4218,11/25/2015 12:00:00 AM
Cut-flowers,Chrysanthemums,10736.02,2659206,11/25/2015 12:00:00 AM
Cut-flowers,Craspedia,13613.96,3575008,11/25/2015 12:00:00 AM
Cut-flowers,Crocosmia / montbretia,2025.45,877025,11/25/2015 12:00:00 AM
Cut-flowers,Delphinium,1164.58,366540,11/25/2015 12:00:00 AM
Cut-flowers,Eryngium,23263.92,12873697,11/25/2015 12:00:00 AM
Cut-flowers,Eucalyptus,820.06,419563,11/25/2015 12:00:00 AM
Cut-flowers,Euphorbia,117.08,113519,11/25/2015 12:00:00 AM
Cut-flowers,Fennel/feoniculum,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Freesia,1132.59,608050,11/25/2015 12:00:00 AM
Cut-flowers,Gerbera,0.47,53,11/25/2015 12:00:00 AM
Cut-flowers,Germini,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Gladiolus,40.84,7340,11/25/2015 12:00:00 AM
Cut-flowers,Grass,1155.46,799397,11/25/2015 12:00:00 AM
Cut-flowers,Gypsophilla / million stars,145107.94,50826057,11/25/2015 12:00:00 AM
Cut-flowers,Heliconia,1.51,2637,11/25/2015 12:00:00 AM
Cut-flowers,Helianthus/sunflower,4234.85,1236357,11/25/2015 12:00:00 AM
Cut-flowers,Hypericum,118362.67,66228793,11/25/2015 12:00:00 AM
Cut-flowers,Ivy plants/hederas,15.47,27842,11/25/2015 12:00:00 AM
Cut-flowers,Kangaroo paw,3468.48,466992,11/25/2015 12:00:00 AM
Cut-flowers,Lavender,272.75,142946,11/25/2015 12:00:00 AM
Cut-flowers,Liatris,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Lilies/longiflora,19435.17,14394761,11/25/2015 12:00:00 AM
Cut-flowers,Lisianthus/eustoma,138.45,99807,11/25/2015 12:00:00 AM
Cut-flowers,Mathiola,12820.81,8141401,11/25/2015 12:00:00 AM
Cut-flowers,Mixed flowers,360204.33,202207794,11/25/2015 12:00:00 AM
Cut-flowers,Mobbydick,2428.92,1622395,11/25/2015 12:00:00 AM
Cut-flowers,Molucella,10.62,13877,11/25/2015 12:00:00 AM
Cut-flowers,Orchids/cymbidium,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Ornithogulum,21411.16,7784987,11/25/2015 12:00:00 AM
Cut-flowers,Papyrus,157.04,25858,11/25/2015 12:00:00 AM
Cut-flowers,Phlox,2207.24,812087,11/25/2015 12:00:00 AM
Cut-flowers,Rosemary,1417.24,521887,11/25/2015 12:00:00 AM
Cut-flowers,Roses,8809514.65,4090307896,11/25/2015 12:00:00 AM
Cut-flowers,Rudbeckia,323.13,104366,11/25/2015 12:00:00 AM
Cut-flowers,Ruscus/flower cabbage,3362.28,1285099,11/25/2015 12:00:00 AM
Cut-flowers,Scabiosa,2240.47,517720,11/25/2015 12:00:00 AM
Cut-flowers,Setaria,13.47,5273,11/25/2015 12:00:00 AM
Cut-flowers,Solidago,80872.77,34003237,11/25/2015 12:00:00 AM
Cut-flowers,Statice/limonium,69201.95,22388170,11/25/2015 12:00:00 AM
Cut-flowers,Strelitzia/birds of paradise,55.08,22665,11/25/2015 12:00:00 AM
Cut-flowers,Tuberose,1003.89,1040089,11/25/2015 12:00:00 AM
Cut-flowers,Veronica,5902.2,1945801,11/25/2015 12:00:00 AM
Cut-flowers,Hydrangea,22131.21,10451048,11/25/2015 12:00:00 AM
Cut-flowers,Carnation cuttings,0,0,11/25/2015 12:00:00 AM
Cut-flowers,Chrysanthemums cuttings,1008,717391,11/25/2015 12:00:00 AM
Cut-flowers,Cuttings,68773.34,769297862,11/25/2015 12:00:00 AM
Cut-flowers,Fuchsia cuttings,105.09,135753,11/25/2015 12:00:00 AM
Cut-flowers,Geranium cuttings,1470,2597101,11/25/2015 12:00:00 AM
Cut-flowers,Osteospermum cuttings,679,1504732,11/25/2015 12:00:00 AM
Cut-flowers,Pelargonium cuttings,2079.58,4524652,11/25/2015 12:00:00 AM
Cut-flowers,Rose cuttings,4000,3211601,11/25/2015 12:00:00 AM
Fruits,Apple,0,0,11/25/2015 12:00:00 AM
Fruits,Avocado,831267.21,142468347,11/25/2015 12:00:00 AM
Fruits,Banana,186,61799,11/25/2015 12:00:00 AM
Fruits,Custard apple / sour sop,0,0,11/25/2015 12:00:00 AM
Fruits,Lemon,552,393763,11/25/2015 12:00:00 AM
Fruits,Passion fruit juice,200,63277,11/25/2015 12:00:00 AM
Fruits,Passion,30806.62,8826577,11/25/2015 12:00:00 AM
Fruits,Pawpaw,572,162543,11/25/2015 12:00:00 AM
Fruits,Pineapple,520,122704,11/25/2015 12:00:00 AM
Fruits,Raspberries/blisses,1304.8,2041623,11/25/2015 12:00:00 AM
Fruits,Strawberry,0,0,11/25/2015 12:00:00 AM
Fruits,Mango,1612331.49,291241840,11/25/2015 12:00:00 AM
Fruits,Macadamia,0,0,11/25/2015 12:00:00 AM
Vegetables,Aloe vera,0,0,11/25/2015 12:00:00 AM
Vegetables,Pepper mint,4534.54,1848888,11/25/2015 12:00:00 AM
Vegetables,Tarragon,0,0,11/25/2015 12:00:00 AM
Vegetables,Chillies dried,0,0,11/25/2015 12:00:00 AM
Vegetables,Basil,14760.34,5256900,11/25/2015 12:00:00 AM
Vegetables,Celery,0,0,11/25/2015 12:00:00 AM
Vegetables,Chillies,80893.31,29073040,11/25/2015 12:00:00 AM
Vegetables,Chives,7339.66,3297249,11/25/2015 12:00:00 AM
Vegetables,Coriander/dhania,648.51,455790,11/25/2015 12:00:00 AM
Vegetables,Curry leaves/limdi,0,0,11/25/2015 12:00:00 AM
Vegetables,Dill,1423.63,456386,11/25/2015 12:00:00 AM
Vegetables,Leeks,459.84,152002,11/25/2015 12:00:00 AM
Vegetables,Onions,3678.3,1605262,11/25/2015 12:00:00 AM
Vegetables,Parsley,724.61,378849,11/25/2015 12:00:00 AM
Vegetables,Rosemary,917.99,276887,11/25/2015 12:00:00 AM
Vegetables,Thyme,774,540897,11/25/2015 12:00:00 AM
Vegetables,Amaranthus leaves,1.09,380,11/25/2015 12:00:00 AM
Vegetables,Arrow roots(nduma),50,11759,11/25/2015 12:00:00 AM
Vegetables,Asparagus,140.4,15543,11/25/2015 12:00:00 AM
Vegetables,Aubergines,103886.75,30164265,11/25/2015 12:00:00 AM
Vegetables,Baby corn,4098.69,1579870,11/25/2015 12:00:00 AM
Vegetables,Fine beans,1784440.06,544090607,11/25/2015 12:00:00 AM
Vegetables,Beetroot,107.1,94278,11/25/2015 12:00:00 AM
Vegetables,Broccoli,27171.25,11538701,11/25/2015 12:00:00 AM
Vegetables,Butter nuts,0,0,11/25/2015 12:00:00 AM
Vegetables,Cabbage,0,0,11/25/2015 12:00:00 AM
Vegetables,Carrots,1310,478295,11/25/2015 12:00:00 AM
Vegetables,Courgettes/zucchine,928.4,370233,11/25/2015 12:00:00 AM
Vegetables,Cucumber,0,0,11/25/2015 12:00:00 AM
Vegetables,Dudhi,2454.2,798935,11/25/2015 12:00:00 AM
Vegetables,Garden peas,12517.3,5691401,11/25/2015 12:00:00 AM
Vegetables,Green maize,0,0,11/25/2015 12:00:00 AM
Vegetables,Gunda,974,336691,11/25/2015 12:00:00 AM
Vegetables,Karella,3972.5,1396775,11/25/2015 12:00:00 AM
Vegetables,Matoke,347,125170,11/25/2015 12:00:00 AM
Vegetables,Mixed vegetables,2659500.85,962893852,11/25/2015 12:00:00 AM
Vegetables,Okra,3589,1272695,11/25/2015 12:00:00 AM
Vegetables,Patra/arrow root leaves,1454,532289,11/25/2015 12:00:00 AM
Vegetables,Pumpkin,0,0,11/25/2015 12:00:00 AM
Vegetables,Rhubarb,50,20519,11/25/2015 12:00:00 AM
Vegetables,Runner beans,20930.8,6397881,11/25/2015 12:00:00 AM
Vegetables,Serenade,135,41489,11/25/2015 12:00:00 AM
Vegetables,Snap peas,164418.98,77072146,11/25/2015 12:00:00 AM
Vegetables,Snow/mangetout,342101.18,155728729,11/25/2015 12:00:00 AM
Vegetables,Spinach/palak,60,25838,11/25/2015 12:00:00 AM
Vegetables,Sugar cane,440,42311,11/25/2015 12:00:00 AM
Vegetables,Sweet potatoes,0,0,11/25/2015 12:00:00 AM
Vegetables,Tindori/ivy guard,0,0,11/25/2015 12:00:00 AM
Vegetables,Tomato,11.81,625777,11/25/2015 12:00:00 AM
Vegetables,Turia,825,204785,11/25/2015 12:00:00 AM
Vegetables,Turnips,63,42647,11/25/2015 12:00:00 AM
Vegetables,Valore,569,128295,11/25/2015 12:00:00 AM
Vegetables,Bean processed,1342079.8,195231509,11/25/2015 12:00:00 AM
Vegetables,Snow/mangetout,950,658787,11/25/2015 12:00:00 AM
Vegetables,Herbs,136149.33,88636590,11/25/2015 12:00:00 AM
Cut-flowers,Anthurium leaves,33.5,8794,12/25/2015 12:00:00 AM
Cut-flowers,Cut foliage,3705.2,1568734,12/25/2015 12:00:00 AM
Cut-flowers,Fillers,31.01,20135,12/25/2015 12:00:00 AM
Cut-flowers,Leather leaves/fern,999.94,261598,12/25/2015 12:00:00 AM
Cut-flowers,Ranunculus,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Dried carnations,6.96,5181,12/25/2015 12:00:00 AM
Cut-flowers,Dried rose,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Achillea,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Agapanthus,12273.23,2821507,12/25/2015 12:00:00 AM
Cut-flowers,Alstroemeria,67991.01,33407994,12/25/2015 12:00:00 AM
Cut-flowers,Amaranthus,278.66,125804,12/25/2015 12:00:00 AM
Cut-flowers,Ammi,5077.18,1811398,12/25/2015 12:00:00 AM
Cut-flowers,Anigozanthos,576.38,256973,12/25/2015 12:00:00 AM
Cut-flowers,Anthurium,142.96,39844,12/25/2015 12:00:00 AM
Cut-flowers,Arabicum / saundersiea,16369.7,9572147,12/25/2015 12:00:00 AM
Cut-flowers,Asclepias,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Asparagus fern,175.15,76627,12/25/2015 12:00:00 AM
Cut-flowers,Assorted/bouquet,180,129777,12/25/2015 12:00:00 AM
Cut-flowers,Asters,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Astrantia,21481.36,6712187,12/25/2015 12:00:00 AM
Cut-flowers,Bougainvillea,74.45,41306,12/25/2015 12:00:00 AM
Cut-flowers,Bouvadia,7682.96,2894102,12/25/2015 12:00:00 AM
Cut-flowers,Brodiaea,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Bupleurum,2172.42,329568,12/25/2015 12:00:00 AM
Cut-flowers,Callistaphus,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Calla lillies,19852.3,18238229,12/25/2015 12:00:00 AM
Cut-flowers,Campanula,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Carnation / dianthus,286070.6,158698789,12/25/2015 12:00:00 AM
Cut-flowers,Carthamus,9.04,,12/25/2015 12:00:00 AM
Cut-flowers,Celosia/wool flowers,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Chrysanthemums,15015.98,3232139,12/25/2015 12:00:00 AM
Cut-flowers,Craspedia,8151.84,2353840,12/25/2015 12:00:00 AM
Cut-flowers,Crocosmia / montbretia,655.22,131995,12/25/2015 12:00:00 AM
Cut-flowers,Delphinium,4308.77,1892046,12/25/2015 12:00:00 AM
Cut-flowers,Eryngium,20230.66,11344271,12/25/2015 12:00:00 AM
Cut-flowers,Eucalyptus,1160.21,475481,12/25/2015 12:00:00 AM
Cut-flowers,Euphorbia,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Fennel/feoniculum,20.75,2109,12/25/2015 12:00:00 AM
Cut-flowers,Freesia,797.81,507938,12/25/2015 12:00:00 AM
Cut-flowers,Gerbera,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Germini,26.23,8437,12/25/2015 12:00:00 AM
Cut-flowers,Gladiolus,827.6,174866,12/25/2015 12:00:00 AM
Cut-flowers,Grass,733.56,382934,12/25/2015 12:00:00 AM
Cut-flowers,Gypsophilla / million stars,185134.15,55483013,12/25/2015 12:00:00 AM
Cut-flowers,Heliconia,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Helianthus/sunflower,1792.31,541802,12/25/2015 12:00:00 AM
Cut-flowers,Hypericum,171122.77,79831311,12/25/2015 12:00:00 AM
Cut-flowers,Ivy plants/hederas,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Kangaroo paw,3421.32,538231,12/25/2015 12:00:00 AM
Cut-flowers,Lavender,427.93,135547,12/25/2015 12:00:00 AM
Cut-flowers,Liatris,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Lilies/longiflora,31370.18,21935569,12/25/2015 12:00:00 AM
Cut-flowers,Lisianthus/eustoma,68,55598,12/25/2015 12:00:00 AM
Cut-flowers,Mathiola,18925.45,15061856,12/25/2015 12:00:00 AM
Cut-flowers,Mixed flowers,359688.36,173219304,12/25/2015 12:00:00 AM
Cut-flowers,Mobbydick,3285.09,1666588,12/25/2015 12:00:00 AM
Cut-flowers,Molucella,26.53,7382,12/25/2015 12:00:00 AM
Cut-flowers,Orchids/cymbidium,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Ornithogulum,17464.78,6243689,12/25/2015 12:00:00 AM
Cut-flowers,Papyrus,76.6,48324,12/25/2015 12:00:00 AM
Cut-flowers,Phlox,3682.57,884560,12/25/2015 12:00:00 AM
Cut-flowers,Rosemary,4654.61,1578926,12/25/2015 12:00:00 AM
Cut-flowers,Roses,8711243.06,3400301890,12/25/2015 12:00:00 AM
Cut-flowers,Rudbeckia,326.96,156416,12/25/2015 12:00:00 AM
Cut-flowers,Ruscus/flower cabbage,4135.76,1409874,12/25/2015 12:00:00 AM
Cut-flowers,Scabiosa,155.26,33711,12/25/2015 12:00:00 AM
Cut-flowers,Setaria,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Solidago,73579.66,24648758,12/25/2015 12:00:00 AM
Cut-flowers,Statice/limonium,58879.6,19718701,12/25/2015 12:00:00 AM
Cut-flowers,Strelitzia/birds of paradise,176.8,60134,12/25/2015 12:00:00 AM
Cut-flowers,Tuberose,1606.57,1946246,12/25/2015 12:00:00 AM
Cut-flowers,Veronica,30828.77,9350792,12/25/2015 12:00:00 AM
Cut-flowers,Hydrangea,29357.08,15569036,12/25/2015 12:00:00 AM
Cut-flowers,Carnation cuttings,2844.09,1240885,12/25/2015 12:00:00 AM
Cut-flowers,Chrysanthemums cuttings,2,55,12/25/2015 12:00:00 AM
Cut-flowers,Cuttings,114763.62,690988252,12/25/2015 12:00:00 AM
Cut-flowers,Fuchsia cuttings,0,0,12/25/2015 12:00:00 AM
Cut-flowers,Geranium cuttings,2173,3815946,12/25/2015 12:00:00 AM
Cut-flowers,Osteospermum cuttings,207,417821,12/25/2015 12:00:00 AM
Cut-flowers,Pelargonium cuttings,2561.48,1882065,12/25/2015 12:00:00 AM
Cut-flowers,Rose cuttings,249.06,97413,12/25/2015 12:00:00 AM
Fruits,Apple,0,0,12/25/2015 12:00:00 AM
Fruits,Avocado,1102499.52,187499270,12/25/2015 12:00:00 AM
Fruits,Banana,625.5,198532,12/25/2015 12:00:00 AM
Fruits,Custard apple / sour sop,0,0,12/25/2015 12:00:00 AM
Fruits,Lemon,631.06,419767,12/25/2015 12:00:00 AM
Fruits,Passion fruit juice,0,0,12/25/2015 12:00:00 AM
Fruits,Passion,36725.85,10732853,12/25/2015 12:00:00 AM
Fruits,Pawpaw,624,173699,12/25/2015 12:00:00 AM
Fruits,Pineapple,0,0,12/25/2015 12:00:00 AM
Fruits,Raspberries/blisses,24591.1,26625348,12/25/2015 12:00:00 AM
Fruits,Strawberry,0,0,12/25/2015 12:00:00 AM
Fruits,Mango,2106536.91,366061724,12/25/2015 12:00:00 AM
Fruits,Macadamia,0,0,12/25/2015 12:00:00 AM
Vegetables,Aloe vera,100,92377,12/25/2015 12:00:00 AM
Vegetables,Melissa,0,0,12/25/2015 12:00:00 AM
Vegetables,Pepper mint,2341.64,1067080,12/25/2015 12:00:00 AM
Vegetables,Tarragon,0,0,12/25/2015 12:00:00 AM
Vegetables,Chillies dried,0,0,12/25/2015 12:00:00 AM
Vegetables,Basil,17510.95,8296857,12/25/2015 12:00:00 AM
Vegetables,Celery,0,0,12/25/2015 12:00:00 AM
Vegetables,Chillies,91628.64,34442064,12/25/2015 12:00:00 AM
Vegetables,Chives,12309.38,5974449,12/25/2015 12:00:00 AM
Vegetables,Coriander/dhania,697.75,455829,12/25/2015 12:00:00 AM
Vegetables,Curry leaves/limdi,0,0,12/25/2015 12:00:00 AM
Vegetables,Dill,1843.49,564246,12/25/2015 12:00:00 AM
Vegetables,Leeks,365.24,175001,12/25/2015 12:00:00 AM
Vegetables,Onions,852.55,393857,12/25/2015 12:00:00 AM
Vegetables,Parsley,410,328526,12/25/2015 12:00:00 AM
Vegetables,Rosemary,1116.08,449957,12/25/2015 12:00:00 AM
Vegetables,Thyme,916.1,496165,12/25/2015 12:00:00 AM
Vegetables,Amaranthus leaves,110.14,12655,12/25/2015 12:00:00 AM
Vegetables,Arrow roots(nduma),0,0,12/25/2015 12:00:00 AM
Vegetables,Asparagus,590.8,161605,12/25/2015 12:00:00 AM
Vegetables,Aubergines,114446.37,29932443,12/25/2015 12:00:00 AM
Vegetables,Baby corn,5769.54,2498328,12/25/2015 12:00:00 AM
Vegetables,Fine beans,2292792.13,538567527,12/25/2015 12:00:00 AM
Vegetables,Beetroot,54.18,43251,12/25/2015 12:00:00 AM
Vegetables,Broccoli,28536.76,13664643,12/25/2015 12:00:00 AM
Vegetables,Butter nuts,0,0,12/25/2015 12:00:00 AM
Vegetables,Cabbage,0,0,12/25/2015 12:00:00 AM
Vegetables,Carrots,263,116194,12/25/2015 12:00:00 AM
Vegetables,Courgettes/zucchine,379.6,146680,12/25/2015 12:00:00 AM
Vegetables,Cucumber,0,0,12/25/2015 12:00:00 AM
Vegetables,Dudhi,2632.47,929249,12/25/2015 12:00:00 AM
Vegetables,Garden peas,8529.32,6077325,12/25/2015 12:00:00 AM
Vegetables,Green maize,0,0,12/25/2015 12:00:00 AM
Vegetables,Gunda,519,129210,12/25/2015 12:00:00 AM
Vegetables,Karella,1836.59,614626,12/25/2015 12:00:00 AM
Vegetables,Matoke,297.78,104241,12/25/2015 12:00:00 AM
Vegetables,Mixed vegetables,2760710.73,1018151186,12/25/2015 12:00:00 AM
Vegetables,Okra,2868.4,1046248,12/25/2015 12:00:00 AM
Vegetables,Patra/arrow root leaves,1882,803299,12/25/2015 12:00:00 AM
Vegetables,Pumpkin,0,0,12/25/2015 12:00:00 AM
Vegetables,Rhubarb,44,130501,12/25/2015 12:00:00 AM
Vegetables,Runner beans,14741.4,4015173,12/25/2015 12:00:00 AM
Vegetables,Serenade,30,11104,12/25/2015 12:00:00 AM
Vegetables,Snap peas,99502.32,51455557,12/25/2015 12:00:00 AM
Vegetables,Snow/mangetout,213930.92,105709500,12/25/2015 12:00:00 AM
Vegetables,Spinach/palak,280,144494,12/25/2015 12:00:00 AM
Vegetables,Sugar cane,25,9126,12/25/2015 12:00:00 AM
Vegetables,Sweet potatoes,0,0,12/25/2015 12:00:00 AM
Vegetables,Tindori/ivy guard,0,0,12/25/2015 12:00:00 AM
Vegetables,Tomato,0,0,12/25/2015 12:00:00 AM
Vegetables,Turia,1293.5,474026,12/25/2015 12:00:00 AM
Vegetables,Turnips,63,42647,12/25/2015 12:00:00 AM
Vegetables,Valore,0,0,12/25/2015 12:00:00 AM
Vegetables,Bean processed,770650.88,115660099,12/25/2015 12:00:00 AM
Vegetables,Snow/mangetout,260,125520,12/25/2015 12:00:00 AM
Vegetables,Herbs,122201.63,77814477,12/25/2015 12:00:00 AM
